domain,priority,reason,flame_tp_ids,soa_email,ssl_org,ssl_serial,visual_hash
gmail.mimimail.me,1,Combo-squat: gmail,,,,,
gmail.com.bellwellcharters.com,1,Combo-squat: gmail,,hostmaster@pltraffic39.com,,,
gmail.moakt.co,1,Combo-squat: gmail,,,,,
gmail.my.to,1,Combo-squat: gmail,,,,,
gmail.necub.com,1,Combo-squat: gmail,,,,,
gmail.lize.waroengpt.com,1,Combo-squat: gmail,,,,,
gmail.libertydoms.com.br,1,Combo-squat: gmail,,,,,
gmail.no,1,Combo-squat: gmail,,hostmaster@markmonitor.com,,,
gmail.pavestonebuilders.com,1,Combo-squat: gmail,,,,,
gmail.redds.site,1,Combo-squat: gmail,,,,,
gmail.olio.com,1,Combo-squat: gmail,,dns@jomax.net,,,
gmail.laste.ml,1,Combo-squat: gmail,,,,,
gmail.com.cookadoo.com,1,Combo-squat: gmail,,hostmaster@pltraffic39.com,,,
gmail.re,1,Combo-squat: gmail,,dns-admin@google.com,,,
gmail.com.dirtypetrol.com,1,Combo-squat: gmail,,hostmaster@pltraffic39.com,,,
embryogmail.ru,1,Combo-squat: gmail,,admin@embryogmail.ru.embryogmail.ru,,,
gmail.ns.8.cuffa.com,1,Combo-squat: gmail,,,,,
gmail.ru.com,1,Combo-squat: gmail,,hostmaster@centralnic.net,,,
gmail.pm,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmail.nsroussi.ovh,1,Combo-squat: gmail,,,,,
gmail.teml.net,1,Combo-squat: gmail,,,,,
gmail.spymail.one,1,Combo-squat: gmail,,,,,
gmail.com.firstrest.com,1,Combo-squat: gmail,,hostmaster@pltraffic39.com,,,
gmail.tmpeml.com,1,Combo-squat: gmail,,,,,
gmail.xzsl.rr.nu,1,Combo-squat: gmail,,,,,
gmail.yomail.info,1,Combo-squat: gmail,,,,,
firgmail.com,1,Combo-squat: gmail,,admin@firgmail.com.firgmail.com,,,
gmail.com.247blog.com,1,Combo-squat: gmail,,hostmaster@pltraffic39.com,,,
applefix.ru,1,Combo-squat: apple,,,,,
fogmail.store,1,Combo-squat: gmail,,hostmaster@beget.com,,,
gmail.uk.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmail.zemo.ntp.homes,1,Combo-squat: gmail,,,,,
gmail10p.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmail24s.xyz,1,Combo-squat: gmail,,,,,
gmail40.com,1,Combo-squat: gmail,,,,,
bicentenebml.ru,1,Combo-squat: centene,,postmaster@ns1.expired.maxname.ru,,,
gmail.com.healthyheartforall.com,1,Combo-squat: gmail,,hostmaster@pltraffic39.com,,,
gmailad.com,1,Combo-squat: gmail,,freednsadmin@dnspod.com,,,
gmail.pp.ua,1,Combo-squat: gmail,,hostmaster@nic.ua,,,
gmail.sld.tw,1,Combo-squat: gmail,,,,,b1966e6949dab294
gmail.com.gmail.com.lbe.kr,1,Combo-squat: gmail,,,,,8000000000000000
gmail2.asia,1,Combo-squat: gmail,,freednsadmin@dnspod.com,,,
gmail.com.gmail.com.jto.kr,1,Combo-squat: gmail,,,,,8000000000000000
figurabigmail.ru,1,Combo-squat: gmail,,admin@figurabigmail.ru.figurabigmail.ru,,,
gmailas.com,1,Combo-squat: gmail,,,,,
gmail.net,1,Combo-squat: gmail,,,,,
gmail2.gq,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmail2.cf,1,Combo-squat: gmail,,dns@cloudflare.com,,,
fringmail.com,1,Combo-squat: gmail,,admin@fringmail.com.fringmail.com,,,
gmailasdf.net,1,Combo-squat: gmail,,hostmaster@gmailasdf.net,,,
gmail2.shop,1,Combo-squat: gmail,,dns@hostinger.com,,,
gmailasdf.com,1,Combo-squat: gmail,,hostmaster@gmailasdf.com,,,
gmailbrt.xyz,1,Combo-squat: gmail,,,,,
gmail.sojaliebe.de,1,Combo-squat: gmail,,,,,
fregmail.com,1,Combo-squat: gmail,,admin@fregmail.com.fregmail.com,,,
gmail4u.eu,1,Combo-squat: gmail,,ADMIN@gmail4u.eu,,,
gmail.it,1,Combo-squat: gmail,,hostmaster@gmail.it,,,
gmailbrt.online,1,Combo-squat: gmail,,,,,
gmailamz.vsmailpro.com,1,Combo-squat: gmail,,hostmaster@hostinger.com,,,
gmaildd.com,1,Combo-squat: gmail,,,,,
gmailbrt.com,1,Combo-squat: gmail,,hostmaster@gmailbrt.com,,,
gmailcity.com,1,Combo-squat: gmail,,,,,
gmail.com.networkrank.com,1,Combo-squat: gmail,,hostmaster@pltraffic39.com,,,
gmailasdfas.net,1,Combo-squat: gmail,,hostmaster@gmailasdfas.net,,,
gmailbete.cf,1,Combo-squat: gmail,,,,,
gmailco.ml,1,Combo-squat: gmail,,,,,
gmaildll.com,1,Combo-squat: gmail,,,,,
gmailcsdnetflix.com,1,Combo-squat: gmail,,dns@jomax.net,,,
gmaildk.com,1,Combo-squat: gmail,,,,,
gmaile.design,1,Combo-squat: gmail,,,,,
gmailcc.com,1,Combo-squat: gmail,,dns@jomax.net,,,
gmaildd.net,1,Combo-squat: gmail,,hostmaster@gmaildd.net,,,
gmailer.site,1,Combo-squat: gmail,,,,,
gmailcard.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmaildfklf.net,1,Combo-squat: gmail,,ADMIN@gmaildfklf.net,,,
gmailere.com,1,Combo-squat: gmail,,,,,
gmaile.usa.cc,1,Combo-squat: gmail,,hostmaster@usa.cc,,,
gmail.vo.uk,1,Combo-squat: gmail,,,,,
gmail.xo.uk,1,Combo-squat: gmail,,,,,
gmail.ruu.kr,1,Combo-squat: gmail,,,,,
gmaildort.com,1,Combo-squat: gmail,,ADMIN@gmaildort.com,,,
gmail.yopmail.com,1,Combo-squat: gmail,,tech@ovh.net,,,
gmailfence.com,1,Combo-squat: gmail,,,,,
gmailere.net,1,Combo-squat: gmail,,hostmaster@gmailere.net,,,
gmailg.site,1,Combo-squat: gmail,,,,,
gmaileria.com,1,Combo-squat: gmail,,,,,
gmailcomcom.com,1,Combo-squat: gmail,,ADMIN@gmailcomcom.com,,,
gmailgirl.net,1,Combo-squat: gmail,,,,,
gmailhost.net,1,Combo-squat: gmail,,,,,
gmailhre.com,1,Combo-squat: gmail,,,,,
gmailines.online,1,Combo-squat: gmail,,,,,
gmailines.site,1,Combo-squat: gmail,,,,,
gmailerttl.net,1,Combo-squat: gmail,,hostmaster@gmailerttl.net,,,
gmailertyq.com,1,Combo-squat: gmail,,ADMIN@gmailertyq.com,,,
gmailhre.net,1,Combo-squat: gmail,,,,,
gmailfe.com,1,Combo-squat: gmail,,ADMIN@gmailfe.com,,,
gmail.yopmail.fr,1,Combo-squat: gmail,,tech@ovh.net,,,
gmailgmail.com,1,Combo-squat: gmail,,cloud-dns-hostmaster@google.com,,,
gmaildotcom.com,1,Combo-squat: gmail,,dns-admin@google.com,,,
gmailix.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmailjl.com,1,Combo-squat: gmail,,,,,
gmaildottrick.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmailil.xyz,1,Combo-squat: gmail,,ashrafulr109@gmail.com,,,
gmailkeeper.org,1,Combo-squat: gmail,,,,,
gmailiz.com,1,Combo-squat: gmail,,hostmaster@gmailiz.com,,,
gmaill.site,1,Combo-squat: gmail,,,,,
gmailldfdefk.com,1,Combo-squat: gmail,,,,,
gmailisberysus.tk,1,Combo-squat: gmail,,,,,
gmailc.om,1,Combo-squat: gmail,,cloud-dns-hostmaster@google.com,,,
gmaill.co,1,Combo-squat: gmail,,hostmaster@trellian.com,,,
gmailjj.com,1,Combo-squat: gmail,,freednsadmin@dnspod.com,,,
gmailler.ga,1,Combo-squat: gmail,,,,,
gmail.com.vay.kr,1,Combo-squat: gmail,,,,,8000000000000000
gmailer.top,1,Combo-squat: gmail,,hostmaster@gmailer.top,,,
crypto-mmm.com,1,Combo-squat: crypto,,mon@zomro.org,,,
gmaillis.com,1,Combo-squat: gmail,,,,,
gmailll.ga,1,Combo-squat: gmail,,,,,
gmailku.biz.id,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmailler.cf,1,Combo-squat: gmail,,,,,
gmailldfdefk.net,1,Combo-squat: gmail,,hostmaster@gmailldfdefk.net,,,
gmaillk.com,1,Combo-squat: gmail,,dns@jomax.net,,,
gmailll.tech,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmailler.tk,1,Combo-squat: gmail,,,,,
gmailler.gq,1,Combo-squat: gmail,,,,,
gmail.zmail.space,1,Combo-squat: gmail,,,,,
gmaillll.ga,1,Combo-squat: gmail,,,,,
gmailllll.ga,1,Combo-squat: gmail,,,,,
gmailloc.site,1,Combo-squat: gmail,,,,,
ggvgmail.com,1,Combo-squat: gmail,,admin@ggvgmail.com.ggvgmail.com,,,
gmaillunge.site,1,Combo-squat: gmail,,,,,
gmailll.cf,1,Combo-squat: gmail,,,,,
gmaillll.ml,1,Combo-squat: gmail,,,,,
gmaillli.com,1,Combo-squat: gmail,,,,,
gmailmarina.com,1,Combo-squat: gmail,,,,,
gmailner.com,1,Combo-squat: gmail,,,,,
ggmail.biz.st,1,Combo-squat: gmail,,,,,
gmailnet.xyz,1,Combo-squat: gmail,,,,,
gmailmail.emlpro.com,1,Combo-squat: gmail,,,,,
gmailmail.ga,1,Combo-squat: gmail,,,,,
gmailll.gq,1,Combo-squat: gmail,,,,,
gmailni.0zw6yq.steakbeef.site,1,Combo-squat: gmail,,,,,
gmailll.org,1,Combo-squat: gmail,,hostmaster@gmailll.org,,,
gmaill.my.id,1,Combo-squat: gmail,,root@vigor.websitewelcome.com,,,
gmailom.co,1,Combo-squat: gmail,,,,,
gmailo.site,1,Combo-squat: gmail,,,,,
gmail.co.co.com,1,Combo-squat: gmail,,,,,
gmailpop.ml,1,Combo-squat: gmail,,,,,
gmailkan.web.id,1,Combo-squat: gmail,,idwebhost@jogjacamp.co.id,,,
gmailo.net,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmail.gr.com,1,Combo-squat: gmail,,hostmaster@registrar-servers.com,,,
gmailnt.com,1,Combo-squat: gmail,,,,,
gmail.cu.uk,1,Combo-squat: gmail,,,,,
gmailpost.com,1,Combo-squat: gmail,,,,,
gmailpopnew.com,1,Combo-squat: gmail,,,,,
gmailni.p44iz.rr.nu,1,Combo-squat: gmail,,,,,
gmailmail.ru,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmailos.com,1,Combo-squat: gmail,,dns@jomax.net,,,
gmails.ru.com,1,Combo-squat: gmail,,,,,
gmailpro.ml,1,Combo-squat: gmail,,,,,
gmaills.eu,1,Combo-squat: gmail,,dns@hetzner.com,,,
gmailkita.biz.id,1,Combo-squat: gmail,,idwebhost@jogjacamp.co.id,,,
gmailpro.tk,1,Combo-squat: gmail,,,,,
gmailni.com,1,Combo-squat: gmail,,hostmaster@gandi.net,,,
gmailot.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,cc91196f0e4a5b5b
gmailppwld.net,1,Combo-squat: gmail,,hostmaster@gmailppwld.net,,,
gmail.google.com.emy.kr,1,Combo-squat: gmail,,,,,8000000000000000
gmailpremium.com.br,1,Combo-squat: gmail,,,,,
gmailsdfd.com,1,Combo-squat: gmail,,,,,
gmailpro.gq,1,Combo-squat: gmail,,,,,
gmailpro.cf,1,Combo-squat: gmail,,,,,
gmailskm.com,1,Combo-squat: gmail,,,,,
gmailserver.org,1,Combo-squat: gmail,,,,,
gmailtop.com,1,Combo-squat: gmail,,,,,
gmailsdfd.net,1,Combo-squat: gmail,,hostmaster@gmailsdfd.net,,,
gmailsdfskdf.com,1,Combo-squat: gmail,,hostmaster@gmailsdfskdf.com,,,
gmailsucks.usa.cc,1,Combo-squat: gmail,,hostmaster@usa.cc,,,
gmailsdfsd.net,1,Combo-squat: gmail,,ADMIN@gmailsdfsd.net,,,
gmailsdfskdf.net,1,Combo-squat: gmail,,hostmaster@gmailsdfskdf.net,,,
gmailnew.com,1,Combo-squat: gmail,,hostmaster@gmailnew.com,,,c0e6c41937d13ddc
gmailss.eml.monster,1,Combo-squat: gmail,,,,,
gmailtube.net,1,Combo-squat: gmail,,,,,
gmailvn.work,1,Combo-squat: gmail,,,,,
gmailvn.xyz,1,Combo-squat: gmail,,,,,
gmail.com.co.com,1,Combo-squat: gmail,,,,,
gmailvn.net,1,Combo-squat: gmail,,admin@giantpanda.com,,,
gmailwe.com,1,Combo-squat: gmail,,admin@giantpanda.com,,,
gmailu.ru,1,Combo-squat: gmail,,,,,
gmailweerr.net,1,Combo-squat: gmail,,ADMIN@gmailweerr.net,,,
gmails.top,1,Combo-squat: gmail,,dns@jomax.net,,,
gmailweerr.com,1,Combo-squat: gmail,,ADMIN@gmailweerr.com,,,
gmailya.kmvt.rr.nu,1,Combo-squat: gmail,,,,,
gmailssdf.com,1,Combo-squat: gmail,,hostmaster@gmailssdf.com,,,
gmaily.tk,1,Combo-squat: gmail,,,,,
gmailtemp.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmailya.com,1,Combo-squat: gmail,,dns@jomax.net,,,
gmflsodlgmail.com,1,Combo-squat: gmail,,,,,
gogoogleitnow.com,1,Combo-squat: google,,,,,
goldblockdead.site,1,Combo-squat: block,,,,,
gogooglee.com,1,Combo-squat: google,,,,,
gmailzdfsdfds.com,1,Combo-squat: gmail,,ADMIN@gmailzdfsdfds.com,,,
goofy.apple.com,1,Combo-squat: apple,,,,,
goodgmail.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
goldfishgateway.com,1,Combo-squat: gate,,dns@cloudflare.com,,,
gmailzdfsdfds.net,1,Combo-squat: gmail,,hostmaster@gmailzdfsdfds.net,,,
google-ads-akkaunt.fun,1,Combo-squat: google,,,,,
gmailx.xyz,1,Combo-squat: gmail,,hostmaster@hichina.com,,,
google-clicker.com,1,Combo-squat: google,,,,,
google-mail.me,1,Combo-squat: google,,,,,
gmail.com.google.cume.temp.emvil.e.mail.ru.thumoi.com,1,Combo-squat: gmail,,,,,
google-email.ml,1,Combo-squat: google,,,,,
gmailsl.com,1,Combo-squat: gmail,,root@node615.namehero.net,,,
google-plays.com,1,Combo-squat: google,,,,,
gmailod.com,1,Combo-squat: gmail,,abuse@confluence-networks.com,,,8000000000000000
gmailus.top,1,Combo-squat: gmail,,dns@cloudflare.com,,,
google-visit-me.com,1,Combo-squat: google,,,,,
google-mail.ooo,1,Combo-squat: google,,,,,
google.bareed.ws,1,Combo-squat: google,,,,,
google.emlhub.com,1,Combo-squat: google,,,,,
google.emltmp.com,1,Combo-squat: google,,,,,
google.10mail.org,1,Combo-squat: google,,,,,
gogogmail.com,1,Combo-squat: gmail,,ADMIN@gogogmail.com,,,
google.disbox.org,1,Combo-squat: google,,,,,
google.teml.net,1,Combo-squat: google,,,,,
google.ac,1,Combo-squat: google,,dns-admin@google.com,,,c4b4114b4fb59e96
google.tmpeml.com,1,Combo-squat: google,,,,,
google.us,1,Combo-squat: google,,dns-admin@google.com,,,c4b4114b4fb59e96
google.me,1,Combo-squat: google,,dns-admin@google.com,,,c4b4114b4fb59e96
capitolcrypto.com,1,Combo-squat: crypto,,,,,
googleappmail.com,1,Combo-squat: google,,,,,
gmailasdfas.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
googleappsmail.com,1,Combo-squat: google,,hostmaster@trellian.com,,,
googleamin.spahyyad.ir,1,Combo-squat: google,,,,,
gmaildfklf.com,1,Combo-squat: gmail,,master@share-dns.com,,,f34ae6b590c0c597
googlebox.com,1,Combo-squat: google,,hostmaster@markmonitor.com,,,
google2u.com,1,Combo-squat: google,,admin@cynet.com.my,,,
googlefiabroads.shop,1,Combo-squat: google,,,,,
googledottrick.com,1,Combo-squat: google,,,,,
googlegarbage.com,1,Combo-squat: google,,,,,
google.com.mntb.my.id,1,Combo-squat: google,,,,,
googlegenie.com,1,Combo-squat: google,,,,,
googlegmail.xyz,1,Combo-squat: gmail,,,,,
googlefind.com,1,Combo-squat: google,,cloud-dns-hostmaster@google.com,,,
google.442587.xyz,1,Combo-squat: google,,,,,
google.eu,1,Combo-squat: google,,dns-admin@google.com,,,c4b4114b4fb59e96
googlelogin.online,1,Combo-squat: google,,,,,
googleis.site,1,Combo-squat: google,,,,,
googlelogin.site,1,Combo-squat: google,,,,,
googlem.ml,1,Combo-squat: google,,,,,
googlegroups.com,1,Combo-squat: google,,dns-admin@google.com,,,
googlemail.press,1,Combo-squat: google,,,,,
googlemail.emlhub.com,1,Combo-squat: google,,,,,
googlemail.cloud,1,Combo-squat: google,,dns@jomax.net,,,
googlemails.org,1,Combo-squat: google,,dns@cloudflare.com,,,
citizensonline.com,1,Combo-squat: citi,,,,,
google.tm,1,Combo-squat: google,,dns-admin@google.com,,,c4b4114b4fb59e96
googlenet.com,1,Combo-squat: google,,cloud-dns-hostmaster@google.com,,,
googlesite.org,1,Combo-squat: google,,hostmaster@wordpress.com,,,91341ecb6994363f
gmailku.my.id,1,Combo-squat: gmail,,dns@cloudflare.com,,,
gmail.dynainbox.com,1,Combo-squat: gmail,,,,,
google2019.ru,1,Combo-squat: google,,admin@expired.reg.ru,,,fe00c46a62f63b95
grabbyone.com,1,Combo-squat: rabby,,,,,
googlemarket.com,1,Combo-squat: google,,support@spaceship.com,,,
gopldropbox1.tk,1,Combo-squat: dropbox,,,,,
gravitygoogle.com,1,Combo-squat: google,,,,,
googmail.gdn,1,Combo-squat: gmail,,,,,
growithcryptos.com,1,Combo-squat: crypto,,,,,
crashproofcryptocurrency.com,1,Combo-squat: crypto,,,,,
guest.apple.com,1,Combo-squat: apple,,,,,
growintelligence.com,1,Combo-squat: intel,,dns@jomax.net,,,
gspcrypto.com,1,Combo-squat: crypto,,,,,
guerillamailblock.com,1,Combo-squat: block,,,,,
govcities.com,1,Combo-squat: citi,,hostmaster@govcities.com,,,
guardiola68.truckmetalworks.com,1,Combo-squat: meta,,,,,
harry.apple.com,1,Combo-squat: apple,,,,,
gmailpay.com,1,Combo-squat: gmail,,,,,
gwmetabitt.com,1,Combo-squat: meta,,,,,
gmailler.com,1,Combo-squat: gmail,,,,,
hanesamazon.com,1,Combo-squat: amazon,,,,,
hashhackers.com.test-google-a.com,1,Combo-squat: google,,,,,
crypto-lock.net,1,Combo-squat: crypto,,,,,
hdetrade.com,1,Combo-squat: etrade,,,,,
helpcryptocurrency.com,1,Combo-squat: crypto,,,,,
hashtagtesla.com,1,Combo-squat: tesla,,dns@cloudflare.com,,,c76638986771d866
hemetapartments.com,1,Combo-squat: meta,,,,,
gmails.fun,1,Combo-squat: gmail,,hostmaster@beget.com,,,
heavymetalparkinglot.net,1,Combo-squat: meta,,dns@cloudflare.com,,,
guerrillamailblock.com,1,Combo-squat: block,,dns@cloudflare.com,,,ce3c3199c7649a93
hemimetamail.com,1,Combo-squat: meta,,hostmaster@atakdns.com,,,
hello.gatewayrealestate.click,1,Combo-squat: gate,,,,,
hidingmail.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
hl-blocker.site,1,Combo-squat: block,,,,,
help.gatewayrealestate.click,1,Combo-squat: gate,,,,,
hlongmail.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
homerezioktaya.com,1,Combo-squat: okta,,,,,
holidaygates.com,1,Combo-squat: gate,,dns@jomax.net,,,
hometax.xyz,1,Combo-squat: meta,,dns@jomax.net,,,
hophongmail.online,1,Combo-squat: gmail,,,,,
hotmail.com.appleid.com,1,Combo-squat: apple,,,,,
highgates.com,1,Combo-squat: gate,,dns@jomax.net,,,
holycoweliquid.com,1,Combo-squat: liquid,,dns@cloudflare.com,,,
hostingmail.me,1,Combo-squat: gmail,,,,,
gmail.publicvm.com,1,Combo-squat: gmail,,admin@netdorm.com,,,
hubcrypto.site,1,Combo-squat: crypto,,dns@cloudflare.com,,,
huber8937.igg.biz,1,Combo-squat: uber,,,,,
huberheightsapartments.com,1,Combo-squat: uber,,,,,
hubspots.cloud,1,Combo-squat: hubspot,,,,,
hubspotmails.com,1,Combo-squat: hubspot,,,,,
hubspots.space,1,Combo-squat: hubspot,,,,,
https.www.shopify.com.sitemap.fpfc.tk,1,Combo-squat: shopify,,,,,
hubspots.website,1,Combo-squat: hubspot,,,,,
hujk.zoomingabout.com,1,Combo-squat: zoom,,,,,
hotrometa.com,1,Combo-squat: meta,,dns@jomax.net,,,
humanandculture.com,1,Combo-squat: humana,,,,,
humanairport.com,1,Combo-squat: humana,,,,,
huntingtonbeachquote.com,1,Combo-squat: huntington,,,,,
huntingtonbeachnewsdaily.com,1,Combo-squat: huntington,,,,,
google.com.google.com.vay.kr,1,Combo-squat: google,,,,,8000000000000000
hydra-unblock.com,1,Combo-squat: block,,,,,
hydra-meta.com,1,Combo-squat: meta,,,,,
google.com.google.com.dko.kr,1,Combo-squat: google,,,,,8000000000000000
hydra-meta.net,1,Combo-squat: meta,,,,,
gmailcm.com,1,Combo-squat: gmail,,dns@jomax.net,,,
gmaile.co.com,1,Combo-squat: gmail,,,,,
idapplevn.co,1,Combo-squat: apple,,,,,
ictuber.info,1,Combo-squat: uber,,,,,
cryptonet.top,1,Combo-squat: crypto,,,,,
hugmail.store,1,Combo-squat: gmail,,hostmaster@beget.com,,,
hydrameta.com,1,Combo-squat: meta,,dns@namebright.com,,,
googlecn.com,1,Combo-squat: google,,hostmaster@markmonitor.com,,,
hyperintelmail.com,1,Combo-squat: intel,,hostmaster@hyperintelmail.com,,,
idzoom.online,1,Combo-squat: zoom,,,,,
gmailerttl.com,1,Combo-squat: gmail,,domains+netlify@netlify.com,,,
ieasystabilitybetsnupp20.xyz,1,Combo-squat: stability,,,,,
igmeta.shop,1,Combo-squat: meta,,,,,
cryptopiggybank.org,1,Combo-squat: crypto,,,,,
iigmail.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
idea.truckmetalworks.com,1,Combo-squat: meta,,,,,
humanadventure.com,1,Combo-squat: humana,,hostmaster@hostpoint.ch,,,
cryptostackfunds.com,1,Combo-squat: crypto,,,,,
indiagatenutgrove.com,1,Combo-squat: gate,,dns@cloudflare.com,,,
igoogle.co.uk,1,Combo-squat: google,,dns-admin@google.com,,,
ignametag.ru,1,Combo-squat: meta,,,,,
indozoom.me,1,Combo-squat: zoom,,,,,
industrialmetal.me,1,Combo-squat: meta,,,,,
industrialmetagenomics.com,1,Combo-squat: meta,,dns@cloudflare.com,,,
indiagatetakeaway.com,1,Combo-squat: gate,,dns@cloudflare.com,,,
industrialmetalsuplay.com,1,Combo-squat: meta,,,,,
gmailbox.co.kr,1,Combo-squat: gmail,,admin@gmailbox.co.kr,,,
gmailbox.kr,1,Combo-squat: gmail,,admin@gmailbox.kr,,,
infrazoom.com,1,Combo-squat: zoom,,,,,
ingcoachepursesoutletusaaonline.com,1,Combo-squat: usaa,,,,,
instragmail.online,1,Combo-squat: gmail,,,,,
icantbelieveitsnotgmail.com,1,Combo-squat: gmail,,hostmaster@nearlyfreespeech.net,,,
instantblingmail.info,1,Combo-squat: gmail,,,,,
gmaill.co.com,1,Combo-squat: gmail,,,,,
intelea.shop,1,Combo-squat: intel,,,,,
instant-block.com,1,Combo-squat: block,,,,,
intel.coms.hk,1,Combo-squat: intel,,,,,
inteliacleantech.com,1,Combo-squat: intel,,,,,
info-netflix.cf,1,Combo-squat: netflix,,,,,
intellectualization225oc.online,1,Combo-squat: intel,,,,,
intellectualization195pv.online,1,Combo-squat: intel,,,,,
indozoom.net,1,Combo-squat: zoom,,hostmaster@registrar-servers.com,,,b9f3c64c6c909b64
insurrectigmail.ru,1,Combo-squat: gmail,,,,,
intellectuaemail.com,1,Combo-squat: intel,,,,,
inboxgate.rest,1,Combo-squat: gate,,dns@cloudflare.com,,,
intellectualpropertyagreements.com,1,Combo-squat: intel,,,,,
intelliflexsolutions.com,1,Combo-squat: intel,,,,,
intellectualhouse.ru,1,Combo-squat: intel,,,,,
inteldet.es,1,Combo-squat: intel,,support@regery.com,,,
doom-metal.cd,1,Combo-squat: meta,,,,,
gmail.com.emvil.com,1,Combo-squat: gmail,,,,,
intelligence-consult.de,1,Combo-squat: intel,,dns@cloudflare.com,,,
happyzoomer.us,1,Combo-squat: zoom,,hostmaster@registrar-servers.com,,,
intelligefml.ru,1,Combo-squat: intel,,,,,
intelligence.zone,1,Combo-squat: intel,,dns@jomax.net,,,
happyzoomer.xyz,1,Combo-squat: zoom,,hostmaster@registrar-servers.com,,,
gmailppwld.com,1,Combo-squat: gmail,,domains+netlify@netlify.com,,,
intelligentp.com,1,Combo-squat: intel,,,,,
hartandhuntingtonnashville.com,1,Combo-squat: huntington,,protection@domainoverwatch.com,,,
gmails.co.com,1,Combo-squat: gmail,,,,,
intelligencedictionary.com,1,Combo-squat: intel,,protection@domainoverwatch.com,,,
intellika.digital,1,Combo-squat: intel,,,,,
gmailv.top,1,Combo-squat: gmail,,dnsconct@myhostadmin.net,,,
investcrypto2020.club,1,Combo-squat: crypto,,,,,
intelmarketingroup.com,1,Combo-squat: intel,,dns@cloudflare.com,,,
intelligencehome.ru,1,Combo-squat: intel,,,,,
intelligencemarketreport.com,1,Combo-squat: intel,,cpanel@tech.namecheap.com,,,
gmailsdfsd.com,1,Combo-squat: gmail,,domains+netlify@netlify.com,,,
intelligencia.com,1,Combo-squat: intel,,ggorman@easylink.com,,,
intelligentfoam.com,1,Combo-squat: intel,,dns@jomax.net,,,
intelli-network.com,1,Combo-squat: intel,,dns@cloudflare.com,,,
ionqfionqwioeqw.ga,1,Combo-squat: ionq,,,,,
ionqofqpoweqw.ga,1,Combo-squat: ionq,,,,,
ionqfionqwoepiqwpe.ga,1,Combo-squat: ionq,,,,,
ionqoiwnfioqwe.ga,1,Combo-squat: ionq,,,,,
ionqwfionqwpoqweq.ga,1,Combo-squat: ionq,,,,,
ionqwiofnqioweqw.ga,1,Combo-squat: ionq,,,,,
ionqwiofnioqweqweq.ga,1,Combo-squat: ionq,,,,,
ionqwofpqowieq.ga,1,Combo-squat: ionq,,,,,
ionqwiofqwpoiepqw.ga,1,Combo-squat: ionq,,,,,
ionq.pl,1,Combo-squat: ionq,,dns@cloudflare.com,,,
ionqwofqopwieqwe.ga,1,Combo-squat: ionq,,,,,
ionqwiofnqwioepoqwe.ga,1,Combo-squat: ionq,,,,,
ioqnfionqioweq.ga,1,Combo-squat: ionq,,,,,
ioqnfionqoeqw.ga,1,Combo-squat: ionq,,,,,
iowametaldesigns.net,1,Combo-squat: meta,,,,,
ioqwfionqwioeqqwe.ga,1,Combo-squat: ionq,,,,,
iowanvidia.com,1,Combo-squat: nvidia,,,,,
ioqwfionqioweq.ga,1,Combo-squat: ionq,,,,,
ioqnwfionqwopeqwe.ga,1,Combo-squat: ionq,,,,,
istabilitybettingsnapp.xyz,1,Combo-squat: stability,,,,,
istabilitybetsnapp.xyz,1,Combo-squat: stability,,,,,
heavydutymetalcutting.ru,1,Combo-squat: meta,,hostmaster@ns1.reg.ru,,,
gmailup.com,1,Combo-squat: gmail,,hostmaster@gmailup.com,,,
jasper-robot.com,1,Combo-squat: jasper,,,,,
jasper133.store,1,Combo-squat: jasper,,,,,
jaiwork-google.ml,1,Combo-squat: google,,,,,
jasperai.one,1,Combo-squat: jasper,,,,,
jasperaicontent.com,1,Combo-squat: jasper,,,,,
jasperespcialoffer.com,1,Combo-squat: jasper,,,,,
ionqq.org,1,Combo-squat: ionq,,dns@cloudflare.com,,,
ipledger.ru,1,Combo-squat: ledger,,,,,
jasperchatgpt.com,1,Combo-squat: chatgpt,,,,,
jasperwrite.xyz,1,Combo-squat: jasper,,,,,
jasperwrite.com,1,Combo-squat: jasper,,,,,
irreversiblegmail.ru,1,Combo-squat: gmail,,,,,
itsmetavazan.my.id,1,Combo-squat: meta,,dns@cloudflare.com,,,
