mx_host,domain_count,primary_asn
mx01.mail.com,7,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mx.post.tf,7,"AS41608 (NEXTGENWEBS-NL, ES)"
mailserver.livemail.co.uk,7,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
generator.email.xxxx,7,
mx2.mailchannels.net,7,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.tennleague.com,7,"AS24940 (HETZNER-AS, DE)"
mx0.mail.ovh.net,7,"AS16276 (OVH, FR)"
mx.isp-inter.net,7,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx1.ticketsinbound.com,7,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
mail.resolutux.com,7,"AS203446 (AS203446, GB)"
mx01.ionos.es,7,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mx3-prod.edatasource.com,7,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mx01.lolipop.jp,7,"AS7506 (INTERQ GMO Internet Group, Inc., JP)"
mail.jabmag.com,7,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
smtp7.opayq.com,7,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mx1.qiye.aliyun.com,7,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mx2.netim.net,7,"AS24935 (ATE-AS, FR)"
custom.boomlify.com,7,"AS202422 (GHOST, LU)"
mx.mail-temporaire.fr,7,"AS12876 (Online SAS, FR)"
fusion.mxrouting.net,7,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mxia.craigslist.org,7,"AS22414 (CRAIGS-NET-1 - Craigslist, Inc., US)"
mail.mailserver.lol,7,"AS36352 (AS-COLOCROSSING - HostPapa, US)"
mail.usmailz.com,7,"AS213230 (HETZNER-CLOUD2-AS, DE)"
mail.nospam.today,7,"AS212477 (ROYALE-AS, NL)"
cloudbmail.com,7,"AS39287 (ABSTRACT, FI)"
mail.mailmask.cc,7,"AS212477 (ROYALE-AS, NL)"
plsmtp1.hushmail.com,7,"AS13768 (COGECO-PEER1 - Aptum Technologies, CA)"
us2.mx1.mailhostbox.com,7,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mail.mailde.de,7,"AS24940 (HETZNER-AS, DE)"
mx-2.dpoczta.pl,6,"AS48896 (DHOSTING-AS Warsaw, Poland, PL)"
mx.bump.email,6,"AS16276 (OVH, FR)"
mail.avc5.icu,6,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
one.mxroute.com,6,"AS24940 (HETZNER-AS, DE)"
wednesday.mxrouting.net,6,"AS398810 (MXROUTE - MXroute LLC, US)"
mx1.torpig-sinkhole.org,6,"AS24940 (HETZNER-AS, DE)"
mail.deepmails.org,6,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mx1.beget.ru,6,"AS198610 (BEGET-AS, RU)"
mail01.czarymary.pl,6,"AS16276 (OVH, FR)"
mail.thirdechelon.net,6,"AS24940 (HETZNER-AS, DE)"
srv467103.hstgr.cloud,6,"AS47583 (AS-HOSTINGER, CY)"
smtp03.topdns.com,6,"AS43350 (NFORCE, NL)"
mail.writing.com,6,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx1.ewebdevelopment.com,6,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx1.ovh.net,6,"AS16276 (OVH, FR)"
mail1.sourcefactory.at,6,"AS24940 (HETZNER-AS, DE)"
mail10.mymailcheap.com,6,"AS16276 (OVH, FR)"
smtp.byom.de,6,"AS24940 (HETZNER-AS, DE)"
mail.net-bizz.com,6,"AS24940 (HETZNER-AS, DE)"
mx0101.titan.email,6,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
fmg-mail-1.fakemailgenerator.com,6,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx3.freeola.com,6,"AS25577 (C4L-AS, GB)"
mail.tempmail.co.uk,6,"AS24940 (HETZNER-AS, DE)"
prd-smtp.10minutemail.com,6,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.onlygoodsoftware.com,6,"AS24940 (HETZNER-AS, DE)"
mx1.hostinger.es,6,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
us2.mx3.mailhostbox.com,6,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mx02.memail.com,6,"AS24940 (HETZNER-AS, DE)"
in.mail.gw,6,"AS24940 (HETZNER-AS, DE)"
mx-eu.mail.am0.yahoodns.net,6,"AS34010 (YAHOO-IRD, GB)"
mail.host-my-mail.com,5,AS15169 19527 (Unknown)
mx.buzondecorreo.com,5,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mail.anonymmail.net,5,"AS24940 (HETZNER-AS, DE)"
mailpit.newkso.ru,5,"AS216071 (VDSINA, AE)"
relay.ws.ws,5,"AS3561 (CENTURYLINK-LEGACY-SAVVIS - CenturyLink Communications, LLC, US)"
mx37.m1bp.com,5,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx4.arrivalserver.com,5,"AS213230 (HETZNER-CLOUD2-AS, DE)"
hi.mail.cx,5,"AS24940 (HETZNER-AS, DE)"
mail.incognitomail.co,5,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
fpo9.mail.dk,5,"AS8677 (WORLDLINE, FR)"
mx.spamexperts.com,5,"AS16633 (I-3 - N-able Technologies, Inc., US)"
park01.gkg.net,5,"AS30600 (AS-CMN - Metronet, US)"
mx1.emailowl.com,5,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mx001.netsol.xion.oxcs.net,5,"AS29838 (AMC - Atlantic Metro Communications II, Inc., US)"
mail.yaxmail.net,5,"AS24940 (HETZNER-AS, DE)"
mx1.us.mailhop.org,5,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx04.secure-mailgate.com,5,"AS45012 (CLOUDPIT, DE)"
mx1.mytemp.email,5,"AS60118 (CYBERSMARTSOLUTIONS-AS, RO)"
mx.unaux.com,5,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
mx1.startmail.com,5,"AS28685 (ASN-ROUTIT, NL)"
mx.firstmail.ltd,5,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
shadow.mxrouting.net,5,"AS24940 (HETZNER-AS, DE)"
mx-caprica.zoneedit.com,5,"AS16686 (EDNS - easyDNS Technologies, Inc., CA)"
mail.webador.com,5,"AS396982 (GOOGLE-CLOUD-PLATFORM - Google LLC, US)"
mx2.den.yt,5,"AS36352 (AS-COLOCROSSING - HostPapa, US)"
mw-002.cafe24.com,5,"AS4766 (KIXS-AS-KR Korea Telecom, KR)"
mx1.tmdhosting.com,5,"AS32475 (SINGLEHOP-LLC - Internap Holding LLC, US)"
mail.solpay.gg,5,"AS53667 (PONYNET - FranTech Solutions, US)"
mx02.mail.icloud.com,5,"AS714 (APPLE-ENGINEERING - Apple Inc., US)"
mx1.netim.net,5,"AS24935 (ATE-AS, FR)"
mail.virtualnetia.de,5,"AS214996 (NETCUP, DE)"
mail.tempmailx.xyz,5,"AS203248 (BURTINET, TR)"
www386.your-server.de,5,"AS24940 (HETZNER-AS, DE)"
handle.catchemail.ml,5,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.tmp.al,5,"AS197540 (NETCUP-AS netcup GmbH, DE)"
mail.spammail.me,5,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.secludedhusky.com,5,"AS31863 (DACEN-2 - Centrilogic, Inc., US)"
mail.androl.cfd,4,"AS203446 (AS203446, GB)"
mx1.forwardmx.io,4,"AS212317 (HETZNER-CLOUD3-AS, DE)"
mail.accountsite.me,4,"AS15685 (CASABLANCA-AS Internet & Collocation Provider, CZ)"
echo.mxrouting.net,4,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mx.zoho.com.au,4,"AS139006 (ZCPL-AS-AP Zoho Corporation PTY LTD, AU)"
mx1.r4l.com,4,"AS16276 (OVH, FR)"
mx3.r4l.com,4,"AS16276 (OVH, FR)"
temporary-mail.paicha.cloud,4,"AS131965 (XSERVER Xserver Inc., JP)"
feedback-smtp.us-east-1.amazonses.com,4,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
tempmail10.com,4,"AS24940 (HETZNER-AS, DE)"
mx-caprica.easydns.com,4,"AS16686 (EDNS - easyDNS Technologies, Inc., CA)"
2025.168dns168.com,4,"AS139923 (ABCCLOUDSDNBHD-AS-AP ABCCLOUD SDN.BHD., MY)"
mail1.no-ip.com,4,"AS14627 (NOIP-VITAL - Vitalwerks Internet Solutions, LLC, US)"
auxmx4.darkprobe.com,4,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.cresvyn.cfd,4,"AS203446 (AS203446, GB)"
mail.ephemeralpostal.com,4,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx.ae9.eu,4,"AS24940 (HETZNER-AS, DE)"
mxdomain.qq.com,4,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mx-biz.mail.am0.yahoodns.net,4,"AS36647 (YAHOO-GQ1 - Yahoo Holdings Inc., US)"
taylor.mxrouting.net,4,"AS24940 (HETZNER-AS, DE)"
atlas-cz-10mx2.eco-mx.cz,4,"AS43614 (ECONOMIA-, CZ)"
mx.rf.gd,4,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
spamrelay.zxcs.nl,4,"AS206281 (AS-ZXCS, NL)"
mx002.netsol.xion.oxcs.net,4,"AS29838 (AMC - Atlantic Metro Communications II, Inc., US)"
ms01-los.cloudsyhosting.com,4,"AS6939 (HURRICANE - Hurricane Electric LLC, US)"
bounce.argewebhosting.nl,4,"AS48635 (CLDIN-NL Your Hosting B.V. part of Your.Online, NL)"
mx1-eu1.ppe-hosted.com,4,"AS52129 (PROOFPOINT-ASN-EU, US)"
mail.genmacos.com,4,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
mail11.mymailcheap.com,4,"AS16276 (OVH, FR)"
mail.chi.mailserver.vg,4,"AS36352 (AS-COLOCROSSING - HostPapa, US)"
dcb4.patternemail.com,4,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail1.smtp99.com,4,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mxdm-ap-southeast-1.aliyun.com,4,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mx1.e4ward.com,4,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mail.adbidio.com,4,"AS16276 (OVH, FR)"
mx.mailprotect.be,4,"AS34762 (COMBELL-AS, BE)"
mail.jtw.dk,4,"AS24940 (HETZNER-AS, DE)"
sequoia.dino.icu,4,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
alt1.cloudcone.mx,4,"AS35916 (MULTA-ASN1 - MULTACOM CORPORATION, US)"
mx01.hornetsecurity.com,4,"AS25394 (MK-NETZDIENSTE-AS, DE)"
mx186.m2bp.com,4,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mailcluster.loopia.se,4,"AS39570 (LOOPIA, SE)"
mail.guerrillamail.com,4,"AS60781 (LEASEWEB-NL-AMS-01 Netherlands, NL)"
mx.epizy.com,4,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
loti3.papierkorb.me,4,"AS24940 (HETZNER-AS, DE)"
mail.m2u.io,4,"AS63473 (HOSTHATCH - HostHatch, LLC, US)"
mxb.tempamail.com,4,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.sneakemail.com,4,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
witcher.mxrouting.net,4,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mail.unbox.at,4,"AS24940 (HETZNER-AS, DE)"
primium1.mailtam.com,4,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mx01.101webmail.com,4,"AS24940 (HETZNER-AS, DE)"
heracles.mxrouting.net,4,"AS24940 (HETZNER-AS, DE)"
mail.spambox.xyz,4,"AS35916 (MULTA-ASN1 - MULTACOM CORPORATION, US)"
qiye163mx01.mxmail.netease.com,4,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
srv.tempmail.de,4,"AS197540 (NETCUP-AS netcup GmbH, DE)"
mail.cybertemp.xyz,3,"AS203446 (AS203446, GB)"
mail.delvionis.cfd,3,"AS203446 (AS203446, GB)"
mx.tempmail365.com,3,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
db.obninsk.biz,3,"AS8636 (MAXNET Russia, RU)"
mx01.mail-redirect.de,3,"AS24940 (HETZNER-AS, DE)"
mf1.nic.ru,3,"AS48287 (RU-CENTER, RU)"
mx00.1and1.com,3,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
box.ywitio.com,3,"AS16276 (OVH, FR)"
smtp1.mwmail.net,3,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx1.alastyr.com,3,"AS3188 (ALASTYR, TR)"
mx1.zenbox.pl,3,"AS31229 (PL-BEYOND-AS, PL)"
mx1.tld-mx.com,3,"AS327979 (DIAMATRIX, ZA)"
webmail.mailmonstruo.com,3,
mx1c28.carrierzone.com,3,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
mail.meshmail.info,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx.1secmail.com,3,"AS16276 (OVH, FR)"
mx1.hanami.run,3,"AS24940 (HETZNER-AS, DE)"
mail.myriadmail.com,3,"AS25820 (IT7NET - IT7 Networks Inc, CA)"
mx1.cloudhosting.uk,3,"AS12488 (KRYSTAL, GB)"
mx-mail.asoftware.net,3,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
sv62.ifastnet11.org,3,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
mail.azurien.cfd,3,"AS203446 (AS203446, GB)"
mx1.hostinger.com.br,3,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
li585-225.members.linode.com,3,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mailstore1.secureserver.net,3,"AS398101 (GO-DADDY-COM-LLC - GoDaddy.com, LLC, US)"
glacier.mxrouting.net,3,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mx02.nicmail.ru,3,"AS48287 (RU-CENTER, RU)"
mx.imatrixbase.com,3,"AS32491 (TUCOWS-3 - Tucows.com Co., CA)"
fwd2.hosts.co.uk,3,"AS8622 (ISIONUK Team Blue Internet Services UK Ltd, GB)"
mx-01.kurumsaleposta.com,3,"AS34619 (CIZGI, TR)"
mail.mmoapi.shop,3,"AS209874 (TECHTIDE, PT)"
fwd0.hosts.co.uk,3,"AS8622 (ISIONUK Team Blue Internet Services UK Ltd, GB)"
mx4.pub.mailpod12-cph3.one.com,3,"AS51468 (ONECOM, DK)"
mail.biomails.com,3,"AS24940 (HETZNER-AS, DE)"
mx1.vixmalls.com,3,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx.soverin.net,3,"AS211993 (SOVERIN, NL)"
mailforward41.cloudns.net,3,"AS43350 (NFORCE, NL)"
mx1.krystal.uk,3,"AS12488 (KRYSTAL, GB)"
mail.lima-city.de,3,"AS47447 (TTM, DE)"
mxin5.virginmedia.com,3,"AS6830 (LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA, NL)"
mail.0du.win,3,"AS35916 (MULTA-ASN1 - MULTACOM CORPORATION, US)"
server-1752099632.getmx.org,3,
mail.mailer-host.com,3,"AS213230 (HETZNER-CLOUD2-AS, DE)"
mx1.mijn.host,3,"AS3223 (VOXILITY, GB)"
mail.dispomail.xyz,3,"AS965 (WEBHOSTINGHOLDINGS - Webhosting Holdings LLC, US)"
mx.rovixdropinbox.rovix.cloud,3,"AS36352 (AS-COLOCROSSING - HostPapa, US)"
mail.afraid.org,3,"AS36351 (SOFTLAYER - IBM Cloud, US)"
mxw.263.net,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx186.mb1p.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
aspmx.daum.net,3,"AS7625 (DAUM-AS Kakao Corp, KR)"
reject1.heluna.com,3,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mailforward1.cloudns.net,3,"AS205787 (PUBLICLOUD, BG)"
smtp-in.sfr.fr,3,"AS15557 (LDCOMNET --- I3Dnet ---, FR)"
mx1.mail.hostpoint.ch,3,"AS29097 (HOSTPOINT-AS, CH)"
moose.mxrouting.net,3,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mx.coxmail.com,3,"AS29838 (AMC - Atlantic Metro Communications II, Inc., US)"
mx1.domain.temporable.com,3,"AS24940 (HETZNER-AS, DE)"
mail.costcosaletracker.com,3,"AS400587 (RYAMER - Ryamer, LLC, US)"
aero4.externalemail.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx2.r4l.com,3,"AS16276 (OVH, FR)"
mx.temporarymail.cc,3,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mail.outlssk.com,3,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mail.spamdecoy.net,3,
blizzard.mxrouting.net,3,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mx2.hostinger.com,3,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mail.fviadropinbox.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.emziegz.com,3,"AS203446 (AS203446, GB)"
nomail.r01.ru,3,
mx.ezyro.com,3,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
mx.rcn.com,3,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mail.fakeemail.net,3,"AS24940 (HETZNER-AS, DE)"
mail.skrimple.net,3,"AS212317 (HETZNER-CLOUD3-AS, DE)"
mail.mailfastcoder.com,3,"AS35876 (VOLTNET-01 -03 - VoltNet inc, US)"
mx01.dm.aliyun.com,3,"AS37963 (ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN)"
mx.runbox.com,3,"AS50304 (BLIX, NO)"
mail.suspended-domain.com,3,
mail16.serv00.com,3,"AS57367 (ECO-ATMAN-PL ECO-ATMAN-, PL)"
mx0001.neo.space,3,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mx.kindamail.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.nickstel.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
cloud.hostega.eu,3,"AS61272 (IST-AS, LT)"
mail.fvds.ru,3,"AS29182 (RU-JSCIOT, RU)"
mxb.eu.mailgun.org,3,"AS396982 (GOOGLE-CLOUD-PLATFORM - Google LLC, US)"
mail.leveragers.xyz,3,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.zohomail.com,3,"AS2639 (ZOHO-AS - ZOHO, US)"
alt2.aspmx.l.google.com,3,"AS15169 (GOOGLE - Google LLC, US)"
mail.happyisp.com,3,"AS213230 (HETZNER-CLOUD2-AS, DE)"
postamt.it.nrw.de,3,"AS43066 (IT-NRW, DE)"
kim.kimhoangsieunhan.com,3,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mxlb.ispgateway.de,3,"AS34011 (GD-EMEA-DC-CGN1, DE)"
mx.domeneshop.no,3,"AS12996 (DOMENESHOP Oslo, Norway, NO)"
mail.sexfrance.me,3,"AS203446 (AS203446, GB)"
mail.x-box.in,3,"AS47583 (AS-HOSTINGER, CY)"
crowdpress.it,3,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.mailgw.com,3,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
inmx.rambler.ru,3,"AS24638 (RAMBLER-TELECOM-AS, RU)"
mx-1.dpoczta.pl,3,"AS48896 (DHOSTING-AS Warsaw, Poland, PL)"
random-us-1.pinmx.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx01.xnote.us,3,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx3.qq.com,3,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
232.o74.org,3,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mx1.spambox.us,3,
mail.svsrv.ru,3,"AS8359 (MTS, RU)"
mail.tempmail.net,3,"AS198203 (ASN-ROUTELABEL, NL)"
mail5.serv00.com,2,"AS57367 (ECO-ATMAN-PL ECO-ATMAN-, PL)"
plesk-server.folderz.nl,2,"AS208258 (ACCESS2IT Access2.IT Network, NL)"
bh.markmonitor.com,2,
london.mxroute.com,2,"AS49981 (WORLDSTREAM, NL)"
mail.epiclink.net,2,"AS24940 (HETZNER-AS, DE)"
mail.avc3.icu,2,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mail.aliasvault.net,2,"AS24940 (HETZNER-AS, DE)"
mail.dildoe.cfd,2,"AS58087 (FLORIANKOLB, DE)"
mail.juvanta.cfd,2,"AS203446 (AS203446, GB)"
mail.parktons.com,2,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mx1.mijndomein.nl,2,"AS211993 (SOVERIN, NL)"
antispam1.ihs.com.tr,2,"AS49126 (AS49126, TR)"
richardyee-mx-test.asanatest1.us,2,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.ym.163.com,2,"AS139203 (CHINANET-GUIZHOU-GUIAN-IDC Guizhou GuiAn IDC, CN)"
87.98.164.155,2,
mx.all-harmless.domains,2,"AS396982 (GOOGLE-CLOUD-PLATFORM - Google LLC, US)"
mx364.umbler.com,2,"AS53057 (RedeHost Internet Ltda., BR)"
safari.mxrouting.net,2,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
2.rack-host.net,2,"AS33724 (BIZNESSHOSTING-DBA-VOLICO - VOLICO, US)"
server-207-244-255-85.da.direct,2,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
redir.epik.com,2,"AS394456 (EPIK-LLC - Epik LLC, US)"
mailgate1.isp-cosimo.de,2,"AS21413 (ENVIA-TEL-AS D-09114 Chemnitz, DE)"
email.1xp.fr,2,"AS16276 (OVH, FR)"
mx1c45.carrierzone.com,2,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
mta.21cn.com,2,"AS58466 (CT-GUANGZHOU-IDC CHINANET Guangdong province network, CN)"
188mx01.mxmail.netease.com,2,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mx1.daemonmail.net,2,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.sylentha.cfd,2,"AS203446 (AS203446, GB)"
mx-parked.serveriai.lt,2,"AS212531 (INTERNETO-VIZIJA, LT)"
mx1.hostinger.com.ua,2,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mx1.arandomserver.com,2,"AS20068 (HAWKHOST - Hawk Host Inc., CA)"
mail.clyvantis.cfd,2,"AS203446 (AS203446, GB)"
mx.bt.prod.cloud.openwave.ai,2,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mx.dcentmail.com,2,"AS269800 (NTERCONEXION HN S.A, HN)"
mail.arcentra.cfd,2,"AS203446 (AS203446, GB)"
mail.cash9.com,2,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx1.hostinger.pk,2,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mx1.reg365.net,2,"AS8622 (ISIONUK Team Blue Internet Services UK Ltd, GB)"
mx2.pub.mailpod12-cph3.one.com,2,"AS51468 (ONECOM, DK)"
mail.gw.010101.org,2,"AS24940 (HETZNER-AS, DE)"
mx2.mail.hostpoint.ch,2,"AS29097 (HOSTPOINT-AS, CH)"
mx.centurylink.net,2,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
wes1-mx1.wedos.net,2,"AS197019 (WEDOS, CZ)"
mx.transip.email,2,"AS20857 (TRANSIP-AS Amsterdam, the Netherlands, NL)"
anonbox.net,2,"AS50472 (CHAOS-AS, DE)"
mx1.hostinger.lt,2,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mx-01-us-east-2.prod.hydra.sophos.com,2,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.neomails.com,2,"AS46475 (LIMESTONENETWORKS - Limestone Networks, Inc., US)"
mx0.lcn.com,2,"AS8622 (ISIONUK Team Blue Internet Services UK Ltd, GB)"
deadletter.directnic.com,2,
mx1-us.emailsecurity.app,2,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
box.zeromail.link,2,"AS24940 (HETZNER-AS, DE)"
us2.mx2.mailhostbox.com,2,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mail.email4edu.com,2,"AS20738 (GD-EMEA-DC-LD5, GB)"
mail.brevionix.cfd,2,"AS203446 (AS203446, GB)"
mail.dhfmail.com,2,"AS174 (COGENT-174 - Cogent Communications, LLC, US)"
mx2.simplelogin.co,2,"AS62371 (PROTON, CH)"
mx1.dreamhost.com,2,"AS26347 (DREAMHOST-AS - New Dream Network, LLC, US)"
ca.loadip.com,2,"AS16276 (OVH, FR)"
m1.emailowl.com,2,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
gfrault2.hostarmada.net,2,"AS16276 (OVH, FR)"
mx.zoho.com.cn,2,"AS4812 (CHINANET-SH-AP China Telecom Group, CN)"
akika-pl.mail.protection.outlook.com,2,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx01.memail.com,2,"AS24940 (HETZNER-AS, DE)"
sl.monopato.com,2,"AS29066 (VELIANET-AS velia.net Internetdienste GmbH, DE)"
redbull.mxrouting.net,2,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mailin.mx-hub.cz,2,"AS29134 (IGNUM-AS Czech Republic, CZ)"
missioninbox.outboxment.com,2,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mail.edumaili.com,2,"AS203248 (BURTINET, TR)"
mxfwd-a727f3f63d8ff04d.elb.eu-central-1.amazonaws.com,2,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mailfilter.domainorderdns.nl,2,"AS39704 (CJ2-AS, NL)"
mail.eldeninfo.xyz,2,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mx-proxy501.heteml.jp,2,"AS7506 (INTERQ GMO Internet Group, Inc., JP)"
mx-tnl.mail.saunalahti.fi,2,"AS719 (ELISA-AS ELISA OYJ, FI)"
mail.spam.observer,2,
