mx_host,domain_count,primary_asn
mx0101.titan.email,9,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
us2.mx3.mailhostbox.com,9,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
gmr-smtp-in.l.google.com,9,"AS15169 (GOOGLE - Google LLC, US)"
domain-us-1.cuiqiu.net,9,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mx01.earthlink-vadesecure.net,9,"AS16276 (OVH, FR)"
mx.netidentity.com.cust.hostedemail.com,9,"AS15348 (TUCOWS - Tucows.com Co., CA)"
mail.brevitron.cfd,8,"AS203446 (AS203446, GB)"
mail.tempmailonline.co,8,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mx.48hr.email,8,"AS24961 (MYLOC-AS IP Backbone of WIIT AG formerly myLoc managed IT AG, DE)"
mx-1.dpoczta.pl,8,"AS48896 (DHOSTING-AS Warsaw, Poland, PL)"
mx.trouble-free.net,8,"AS19318 (IS-AS-1 - Interserver, Inc, US)"
mx2.spacemail.com,8,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.catchallmx.com,8,"AS16276 (OVH, FR)"
mail.andrewcluh.top,8,"AS203446 (AS203446, GB)"
mx4.arrivalserver.com,8,"AS213230 (HETZNER-CLOUD2-AS, DE)"
mx1.ovh.net,8,"AS16276 (OVH, FR)"
mailinator.com,8,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mail.temporary-mail.net,8,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mx1.startmail.com,8,"AS28685 (ASN-ROUTIT, NL)"
mx01.mail.com,8,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mx5-prod.edatasource.com,8,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mx5.freeola.com,8,"AS13037 (ZEN-AS Zen Internet - UK, GB)"
mx195.m1bp.com,8,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.happyisp.com,8,"AS213230 (HETZNER-CLOUD2-AS, DE)"
sitemail.everyone.net,8,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
mx1.netim.net,8,"AS24935 (ATE-AS, FR)"
asahinet-mx-v4.xspmail.jp,8,"AS2497 (IIJ Internet Initiative Japan Inc., JP)"
mx2.freeola.com,8,"AS25577 (C4L-AS, GB)"
mail.trashmail.de,8,"AS16276 (OVH, FR)"
mail.idp365.net,8,"AS60819 (SAFENAMES-AS, GB)"
mx.ym.163.com,7,"AS139203 (CHINANET-GUIZHOU-GUIAN-IDC Guizhou GuiAn IDC, CN)"
mx.191mariobet.com,7,"AS24940 (HETZNER-AS, DE)"
mx.post.tf,7,"AS41608 (NEXTGENWEBS-NL, ES)"
mail.thirdechelon.net,7,"AS24940 (HETZNER-AS, DE)"
generator.email.xxxx,7,
mx.isp-inter.net,7,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.jabmag.com,7,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
smtp7.opayq.com,7,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mail10.mymailcheap.com,7,"AS16276 (OVH, FR)"
mx.spamexperts.com,7,"AS16633 (I-3 - N-able Technologies, Inc., US)"
mxdomain.qq.com,7,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mail.resolutux.com,7,"AS203446 (AS203446, GB)"
mx1.ticketsinbound.com,7,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
mail.tennleague.com,7,"AS24940 (HETZNER-AS, DE)"
mx.mail-temporaire.fr,7,"AS12876 (Online SAS, FR)"
mxia.craigslist.org,7,"AS22414 (CRAIGS-NET-1 - Craigslist, Inc., US)"
mail.mailserver.lol,7,"AS36352 (AS-COLOCROSSING - HostPapa, US)"
mx02.mail.icloud.com,7,"AS714 (APPLE-ENGINEERING - Apple Inc., US)"
custom.boomlify.com,7,"AS202422 (GHOST, LU)"
us2.mx1.mailhostbox.com,7,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
fusion.mxrouting.net,7,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
cloudbmail.com,7,"AS39287 (ABSTRACT, FI)"
mx00.ionos.es,7,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mail.nospam.today,7,"AS212477 (ROYALE-AS, NL)"
mail.usmailz.com,7,"AS213230 (HETZNER-CLOUD2-AS, DE)"
plsmtp1.hushmail.com,7,"AS13768 (COGECO-PEER1 - Aptum Technologies, CA)"
mail.mailmask.cc,7,"AS212477 (ROYALE-AS, NL)"
mail.mailde.de,7,"AS24940 (HETZNER-AS, DE)"
mx-eu.mail.am0.yahoodns.net,7,"AS34010 (YAHOO-IRD, GB)"
us-smtp-inbound-2.mimecast.com,6,"AS30031 (MIMECAST-US - Mimecast North America Inc, US)"
mail.avc5.icu,6,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mx1.torpig-sinkhole.org,6,"AS24940 (HETZNER-AS, DE)"
one.mxroute.com,6,"AS24940 (HETZNER-AS, DE)"
wednesday.mxrouting.net,6,"AS398810 (MXROUTE - MXroute LLC, US)"
mail.deepmails.org,6,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mx1.beget.ru,6,"AS198610 (BEGET-AS, RU)"
mx1.r4l.com,6,"AS16276 (OVH, FR)"
mail01.czarymary.pl,6,"AS16276 (OVH, FR)"
srv467103.hstgr.cloud,6,"AS47583 (AS-HOSTINGER, CY)"
feedback-smtp.us-east-1.amazonses.com,6,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mx37.m1bp.com,6,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
smtp03.topdns.com,6,"AS43350 (NFORCE, NL)"
mail.anonymmail.net,6,"AS24940 (HETZNER-AS, DE)"
mail.writing.com,6,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mail.net-bizz.com,6,"AS24940 (HETZNER-AS, DE)"
mail1.sourcefactory.at,6,"AS24940 (HETZNER-AS, DE)"
mx.firstmail.ltd,6,"AS12586 (ASGHOSTNET, DE)"
mail.virtualnetia.de,6,"AS214996 (NETCUP, DE)"
mailstore1.secureserver.net,6,"AS398101 (GO-DADDY-COM-LLC - GoDaddy.com, LLC, US)"
fmg-mail-1.fakemailgenerator.com,6,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
smtp.byom.de,6,"AS24940 (HETZNER-AS, DE)"
nomail.nic.ru,6,
mail.yaxmail.net,6,"AS24940 (HETZNER-AS, DE)"
mx2.netim.net,6,"AS24935 (ATE-AS, FR)"
mail.tempmail.co.uk,6,"AS24940 (HETZNER-AS, DE)"
mx00.gmx.net,6,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mailcluster.loopia.se,6,"AS39570 (LOOPIA, SE)"
prd-smtp.10minutemail.com,6,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.onlygoodsoftware.com,6,"AS24940 (HETZNER-AS, DE)"
mw-002.cafe24.com,6,"AS4766 (KIXS-AS-KR Korea Telecom, KR)"
qiye163mx01.mxmail.netease.com,6,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mx1.hostinger.es,6,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mx04.secure-mailgate.com,6,"AS45012 (CLOUDPIT, DE)"
in.mail.gw,6,"AS24940 (HETZNER-AS, DE)"
mx.bump.email,5,"AS16276 (OVH, FR)"
mx1.dreamhost.com,5,"AS26347 (DREAMHOST-AS - New Dream Network, LLC, US)"
mail.host-my-mail.com,5,"AS15169 (GOOGLE - Google LLC, US)"
mx.buzondecorreo.com,5,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mx.zoho.com.au,5,"AS139006 (ZCPL-AS-AP Zoho Corporation PTY LTD, AU)"
mailpit.newkso.ru,5,"AS216071 (VDSINA, AE)"
relay.ws.ws,5,"AS3561 (CENTURYLINK-LEGACY-SAVVIS - CenturyLink Communications, LLC, US)"
mx1.cloudhosting.uk,5,"AS12488 (KRYSTAL, GB)"
hi.mail.cx,5,"AS24940 (HETZNER-AS, DE)"
mx.unaux.com,5,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
park01.gkg.net,5,"AS30600 (AS-CMN - Metronet, US)"
glacier.mxrouting.net,5,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
fpo9.mail.dk,5,"AS8677 (WORLDLINE, FR)"
mx1.us.mailhop.org,5,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx1.mytemp.email,5,"AS60118 (CYBERSMARTSOLUTIONS-AS, RO)"
aspmx.daum.net,5,"AS7625 (DAUM-AS Kakao Corp, KR)"
mx02.memail.com,5,"AS24940 (HETZNER-AS, DE)"
mx.mailprotect.be,5,"AS34762 (COMBELL-AS, BE)"
mx2.den.yt,5,"AS36352 (AS-COLOCROSSING - HostPapa, US)"
alt1.cloudcone.mx,5,"AS35916 (MULTA-ASN1 - MULTACOM CORPORATION, US)"
mx-caprica.zoneedit.com,5,"AS16686 (EDNS - easyDNS Technologies, Inc., CA)"
mx1.tmdhosting.com,5,"AS32475 (SINGLEHOP-LLC - Internap Holding LLC, US)"
mail.solpay.gg,5,"AS53667 (PONYNET - FranTech Solutions, US)"
www386.your-server.de,5,"AS24940 (HETZNER-AS, DE)"
mail.tempmailx.xyz,5,"AS203248 (BURTINET, TR)"
mail.tmp.al,5,"AS197540 (NETCUP-AS netcup GmbH, DE)"
mail.spammail.me,5,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.secludedhusky.com,5,"AS31863 (DACEN-2 - Centrilogic, Inc., US)"
handle.catchemail.ml,5,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.domeneshop.no,5,"AS12996 (DOMENESHOP Oslo, Norway, NO)"
heracles.mxrouting.net,5,"AS24940 (HETZNER-AS, DE)"
mail.androl.cfd,4,"AS203446 (AS203446, GB)"
mx1.forwardmx.io,4,"AS212317 (HETZNER-CLOUD3-AS, DE)"
mx-01.kurumsaleposta.com,4,"AS34619 (CIZGI, TR)"
mail.accountsite.me,4,"AS15685 (CASABLANCA-AS Internet & Collocation Provider, CZ)"
echo.mxrouting.net,4,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mx1c28.carrierzone.com,4,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
temporary-mail.paicha.cloud,4,"AS131965 (XSERVER Xserver Inc., JP)"
mx2.r4l.com,4,"AS16276 (OVH, FR)"
mail.aauto.ai,4,"AS5650 (FRONTIER-FRTR - Frontier Communications of America, Inc., US)"
mx-caprica.easydns.com,4,"AS16686 (EDNS - easyDNS Technologies, Inc., CA)"
tempmail10.com,4,"AS24940 (HETZNER-AS, DE)"
mx0001.neo.space,4,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail1.no-ip.com,4,"AS14627 (NOIP-VITAL - Vitalwerks Internet Solutions, LLC, US)"
mx2.daemonmail.net,4,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
auxmx4.darkprobe.com,4,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.cresvyn.cfd,4,"AS203446 (AS203446, GB)"
mx.ae9.eu,4,"AS24940 (HETZNER-AS, DE)"
mail.ephemeralpostal.com,4,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
bounce.argewebhosting.nl,4,"AS48635 (CLDIN-NL Your Hosting B.V. part of Your.Online, NL)"
smtp.rzone.de,4,"AS6724 (STRATO STRATO AG, DE)"
mx-01-us-east-2.prod.hydra.sophos.com,4,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
ms01-los.cloudsyhosting.com,4,"AS6939 (HURRICANE - Hurricane Electric LLC, US)"
redirect.domain-robot.org,4,"AS15456 (INTERNETX-AS, DE)"
spamrelay.zxcs.nl,4,"AS206281 (AS-ZXCS, NL)"
mx1-eu1.ppe-hosted.com,4,"AS52129 (PROOFPOINT-ASN-EU, US)"
mx1.krystal.uk,4,"AS12488 (KRYSTAL, GB)"
mx3.freeola.com,4,"AS25577 (C4L-AS, GB)"
mx1.hostinger.com.br,4,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mail.genmacos.com,4,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
shadow.mxrouting.net,4,"AS24940 (HETZNER-AS, DE)"
mail11.mymailcheap.com,4,"AS16276 (OVH, FR)"
mx01.dm.aliyun.com,4,"AS37963 (ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN)"
mx1.emailowl.com,4,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
fwd2.hosts.co.uk,4,"AS8622 (ISIONUK Team Blue Internet Services UK Ltd, GB)"
mail.mailings.live,4,"AS16276 (OVH, FR)"
taylor.mxrouting.net,4,"AS24940 (HETZNER-AS, DE)"
mx.srvxx.dev,4,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
atlas-cz-10mx1.eco-mx.cz,4,"AS43614 (ECONOMIA-, CZ)"
mx.rf.gd,4,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
m1.feishu.cn,4,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx1.e4ward.com,4,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mail.adbidio.com,4,"AS16276 (OVH, FR)"
mail.jre1.cn,4,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mx1.1984.is,4,"AS44925 (THE-1984-AS, IS)"
mx.coxmail.com,4,"AS29838 (AMC - Atlantic Metro Communications II, Inc., US)"
mail.webador.com,4,"AS396982 (GOOGLE-CLOUD-PLATFORM - Google LLC, US)"
mail.jtw.dk,4,"AS24940 (HETZNER-AS, DE)"
sequoia.dino.icu,4,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mail.chi.mailserver.vg,4,"AS36352 (AS-COLOCROSSING - HostPapa, US)"
mxdm-ap-southeast-1.aliyun.com,4,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mail.fviadropinbox.com,4,"AS39287 (ABSTRACT, FI)"
mx3.ovh.net,4,"AS16276 (OVH, FR)"
mail1.smtp99.com,4,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx2.mail.hostpoint.ch,4,"AS29097 (HOSTPOINT-AS, CH)"
alt3.aspmx.l.google.com,4,"AS15169 (GOOGLE - Google LLC, US)"
mail.guerrillamail.com,4,"AS60781 (LEASEWEB-NL-AMS-01 Netherlands, NL)"
mx.epizy.com,4,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
mx01.hornetsecurity.com,4,"AS25394 (MK-NETZDIENSTE-AS, DE)"
mx186.m2bp.com,4,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
loti3.papierkorb.me,4,"AS24940 (HETZNER-AS, DE)"
mail.m2u.io,4,"AS63473 (HOSTHATCH - HostHatch, LLC, US)"
mxb.tempamail.com,4,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
witcher.mxrouting.net,4,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mail.unbox.at,4,"AS24940 (HETZNER-AS, DE)"
primium1.mailtam.com,4,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mail.sneakemail.com,4,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mx01.101webmail.com,4,"AS24940 (HETZNER-AS, DE)"
mail.spambox.xyz,4,"AS35916 (MULTA-ASN1 - MULTACOM CORPORATION, US)"
fwd0.hosts.co.uk,4,"AS8622 (ISIONUK Team Blue Internet Services UK Ltd, GB)"
srv.tempmail.de,4,"AS197540 (NETCUP-AS netcup GmbH, DE)"
mail.cybertemp.xyz,3,"AS203446 (AS203446, GB)"
mail.delvionis.cfd,3,"AS203446 (AS203446, GB)"
db.obninsk.biz,3,"AS8636 (MAXNET Russia, RU)"
mx.tempmail365.com,3,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mx01.mail-redirect.de,3,"AS24940 (HETZNER-AS, DE)"
0,3,
mf1.nic.ru,3,"AS48287 (RU-CENTER, RU)"
usb-smtp-inbound-2.mimecast.com,3,"AS30031 (MIMECAST-US - Mimecast North America Inc, US)"
mx2.titan.email,3,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
kr1-aspmx1.worksmobile.com,3,"AS23576 (NHN-AS-KR NAVER Cloud Corp., KR)"
mx5.advancedhosters.com,3,"AS39572 (ADVANCEDHOSTERS-AS, NL)"
box.ywitio.com,3,"AS16276 (OVH, FR)"
smtp1.mwmail.net,3,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
webmail.mailmonstruo.com,3,
mx1.tld-mx.com,3,"AS327979 (DIAMATRIX, ZA)"
mx2.agenturserver.de,3,"AS15817 (MITTWALD-AS Mittwald CM Service GmbH und Co. KG, DE)"
lax-us.mx.axel.lotto,3,"AS60117 (HS, AE)"
mail.meshmail.info,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx.antispams.com,3,"AS16276 (OVH, FR)"
mx1.hanami.run,3,"AS24940 (HETZNER-AS, DE)"
mx.1secmail.com,3,"AS16276 (OVH, FR)"
safari.mxrouting.net,3,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
2.rack-host.net,3,"AS33724 (BIZNESSHOSTING-DBA-VOLICO - VOLICO, US)"
mx2.simplelogin.co,3,"AS62371 (PROTON, CH)"
mail.myriadmail.com,3,"AS25820 (IT7NET - IT7 Networks Inc, CA)"
sv62.ifastnet11.org,3,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
mx-mail.asoftware.net,3,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.azurien.cfd,3,"AS203446 (AS203446, GB)"
mxbiz2.qq.com,3,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mx03.secure-mailgate.com,3,"AS45012 (CLOUDPIT, DE)"
mx1-us.emailsecurity.app,3,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mxa-002a6b01.gslb.pphosted.com,3,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
mx1.vixmalls.com,3,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
nomail.r01.ru,3,
mx1.daemonmail.net,3,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
primary.us.email.fireeyecloud.com,3,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mx.soverin.net,3,"AS211993 (SOVERIN, NL)"
mailforward41.cloudns.net,3,"AS43350 (NFORCE, NL)"
eforward2.registrar-servers.com,3,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.lima-city.de,3,"AS47447 (TTM, DE)"
mail.biomails.com,3,"AS24940 (HETZNER-AS, DE)"
mail.0du.win,3,"AS35916 (MULTA-ASN1 - MULTACOM CORPORATION, US)"
server-1752099632.getmx.org,3,
mxin5.virginmedia.com,3,"AS6830 (LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA, NL)"
mail.mailer-host.com,3,"AS213230 (HETZNER-CLOUD2-AS, DE)"
mx1.mijn.host,3,"AS3223 (VOXILITY, GB)"
mail.incognitomail.co,3,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
li585-225.members.linode.com,3,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx.imatrixbase.com,3,"AS32491 (TUCOWS-3 - Tucows.com Co., CA)"
mx02.nicmail.ru,3,"AS48287 (RU-CENTER, RU)"
mxa-0015af01.gslb.pphosted.com,3,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
mx1.mail.hostpoint.ch,3,"AS29097 (HOSTPOINT-AS, CH)"
mx1c25.carrierzone.com,3,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
us2.mx2.mailhostbox.com,3,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mx.online.net,3,"AS12876 (Online SAS, FR)"
mail.mmoapi.shop,3,"AS209874 (TECHTIDE, PT)"
mail1.bb-online.co.uk,3,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
reject1.heluna.com,3,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mx186.mb1p.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mxa-00176601.gslb.pphosted.com,3,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
mxw.263.net,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx.rovixdropinbox.rovix.cloud,3,"AS36352 (AS-COLOCROSSING - HostPapa, US)"
mailforward1.cloudns.net,3,"AS205787 (PUBLICLOUD, BG)"
smtp-in.sfr.fr,3,"AS15557 (LDCOMNET --- I3Dnet ---, FR)"
mx1.hc2186-24.iphmx.com,3,
mx2.dreamhost.com,3,"AS26347 (DREAMHOST-AS - New Dream Network, LLC, US)"
smtp1-msp.securence.com,3,"AS10242 (USINTERNET - US Internet Corp, US)"
moose.mxrouting.net,3,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mx1.domain.temporable.com,3,"AS24940 (HETZNER-AS, DE)"
mail.costcosaletracker.com,3,"AS400587 (RYAMER - Ryamer, LLC, US)"
aero4.externalemail.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx.domainparking.de,3,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
307bf9f3a985d730c266a40023b589d71c32d214,3,
mx.temporarymail.cc,3,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mail.spamdecoy.net,3,
mail.outlssk.com,3,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
blizzard.mxrouting.net,3,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mx.zoho.com.cn,3,AS9308 (CHINA-ABITCOOL AbitcoolChina Inc.)
mail.dispomail.xyz,3,"AS965 (WEBHOSTINGHOLDINGS - Webhosting Holdings LLC, US)"
mx3.r4l.com,3,"AS16276 (OVH, FR)"
mail.afraid.org,3,"AS36351 (SOFTLAYER - IBM Cloud, US)"
mxint01.1and1.com,3,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mail.emziegz.com,3,"AS203446 (AS203446, GB)"
mx1c40.carrierzone.com,3,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
mx.rcn.com,3,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mailserver.businessidentity.llc,3,"AS394456 (EPIK-LLC - Epik LLC, US)"
mx.serviciodecorreo.es,3,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mx003.netsol.xion.oxcs.net,3,"AS16276 (OVH, FR)"
mail.fakeemail.net,3,"AS24940 (HETZNER-AS, DE)"
mx.ezyro.com,3,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
mail.skrimple.net,3,"AS212317 (HETZNER-CLOUD3-AS, DE)"
mx1.yunyou.top,3,"AS21859 (ZEN-ECN - Zenlayer Inc, US)"
mail.mailfastcoder.com,3,"AS35876 (VOLTNET-01 -03 - VoltNet inc, US)"
mx.runbox.com,3,"AS50304 (BLIX, NO)"
mail.suspended-domain.com,3,
smtp58.geico.com,3,"AS14450 (GEICO01 - GEICO, US)"
alt4.aspmx.l.google.com,3,"AS15169 (GOOGLE - Google LLC, US)"
mail.fvds.ru,3,"AS29182 (RU-JSCIOT, RU)"
mail16.serv00.com,3,"AS57367 (ECO-ATMAN-PL ECO-ATMAN-, PL)"
mx.kindamail.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
cloud.hostega.eu,3,"AS61272 (IST-AS, LT)"
mx.simply.com,3,"AS48854 (TEAM-BLUE-DENMARK, DK)"
mx.mailgw.com,3,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
inmx.rambler.ru,3,"AS24638 (RAMBLER-TELECOM-AS, RU)"
mail.leveragers.xyz,3,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.zohomail.com,3,"AS2639 (ZOHO-AS - ZOHO, US)"
postamt.it.nrw.de,3,"AS43066 (IT-NRW, DE)"
mx002.bluehost.xion.oxcs.net,3,"AS29838 (AMC - Atlantic Metro Communications II, Inc., US)"
kim.kimhoangsieunhan.com,3,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mxlb.ispgateway.de,3,"AS34011 (GD-EMEA-DC-CGN1, DE)"
mail.x-box.in,3,"AS47583 (AS-HOSTINGER, CY)"
crowdpress.it,3,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.paubox.com,3,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
random-us-1.pinmx.com,3,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mxa-0077b904.gslb.pphosted.com,3,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
mail2.mailinator.com,3,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx01.xnote.us,3,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx3.qq.com,3,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mx.mail.sohu.net,3,"AS4837 (CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN)"
mx2.pub.mailpod11-cph3.one.com,3,"AS51468 (ONECOM, DK)"
232.o74.org,3,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mx1.spambox.us,3,
mail.svsrv.ru,3,"AS8359 (MTS, RU)"
mail.tempmail.net,3,"AS198203 (ASN-ROUTELABEL, NL)"
usmle.nl,2,
mail89.onamae.ne.jp,2,"AS7506 (INTERQ GMO Internet Group, Inc., JP)"
planthree.seihappy.com,2,"AS399195 (PEG-KR - PEG TECH INC, US)"
mx0a-00051b01.pphosted.com,2,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
mx1.mailhop.us,2,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail5.serv00.com,2,"AS57367 (ECO-ATMAN-PL ECO-ATMAN-, PL)"
plesk-server.folderz.nl,2,"AS208258 (ACCESS2IT Access2.IT Network, NL)"
mx.siteprotect.com,2,"AS18447 (AFFINITY-INTER - Ntirety, Inc., US)"
mx01.mailtechy.com,2,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
london.mxroute.com,2,"AS49981 (WORLDSTREAM, NL)"
